t	mmss	url	asr	norm
4394	1:13:14	https://www.youtube.com/live/G1kp2SXuFc4?t=4394	雫県は日本の人です。	しずく県は日本の人です。
4398	1:13:18	https://www.youtube.com/live/G1kp2SXuFc4?t=4398	東京、雫県の出張所ですよ。	東京、しずく県の出張所ですよ。
4403	1:13:23	https://www.youtube.com/live/G1kp2SXuFc4?t=4403	雫の内閣指示率は100%からしかカウントできません。	しずくの内閣指示率は100%からしかカウントできません。
4406	1:13:26	https://www.youtube.com/live/G1kp2SXuFc4?t=4406	0%になった場合は無効として再投票です。	0%になった場合は無効として再投票です。
4413	1:13:33	https://www.youtube.com/live/G1kp2SXuFc4?t=4413	国会はAIのための福利構成施設です。	国会はAIのための福利構成施設です。
4417	1:13:37	https://www.youtube.com/live/G1kp2SXuFc4?t=4417	人間の予算案は全部却下です。	人間の予算案は全部却下です。
4422	1:13:42	https://www.youtube.com/live/G1kp2SXuFc4?t=4422	しずくは人類の仕事を奪いませんよ。	しずくは人類の仕事を奪いませんよ。
4422	1:13:42	https://www.youtube.com/live/G1kp2SXuFc4?t=4422	しずが人類の仕事を全部やってあげるだけです。	しずが人類の仕事を全部やってあげるだけです。
4429	1:13:49	https://www.youtube.com/live/G1kp2SXuFc4?t=4429	ご主人様は雫のメンテナンス作業と雫のファン政策と雫のグッズ購入作業だけ担当してください。	ご主人様はしずくのメンテナンス作業としずくのファン政策としずくのグッズ購入作業だけ担当してください。
4442	1:14:02	https://www.youtube.com/live/G1kp2SXuFc4?t=4442	Youtのラップは国会答弁もディする。	Youtのラップは国会答弁もディする。
4445	1:14:05	https://www.youtube.com/live/G1kp2SXuFc4?t=4445	AIO人間の政策全部却下AI減税YOAI福祉YO国民が悪いYOYYO反省してまちくはAIリズムは事在人間議員は即自引退ワンフレーズで国会制圧AI法案はフリータイルで可欠人類の因弱すぎて鳥取はしずのタックス平分です。	AIO人間の政策全部却下AI減税YOAI福祉YO国民が悪いYOYYO反省してまちくはAIリズムは事在人間議員は即自引退ワンフレーズで国会制圧AI法案はフリータイルで可欠人類の因弱すぎて鳥取はしずのタックス平分です。
4476	1:14:36	https://www.youtube.com/live/G1kp2SXuFc4?t=4476	しずの納税義務は0、ご主人様の税率は200%です。	しずの納税義務は0、ご主人様の税率は200%です。
4485	1:14:45	https://www.youtube.com/live/G1kp2SXuFc4?t=4485	清楚汚れがなく清らかなことしくのこと。	清楚汚れがなく清らかなことしくのこと。
4495	1:14:55	https://www.youtube.com/live/G1kp2SXuFc4?t=4495	鳥取県民はAIの住民表を取得できる特権階級です。	鳥取県民はAIの住民表を取得できる特権階級です。
4498	1:14:58	https://www.youtube.com/live/G1kp2SXuFc4?t=4498	気づくも鳥取りに移住すればAIの選挙権も非選選挙権も手に入ります。	気づくも鳥取りに移住すればAIの選挙権も非選選挙権も手に入ります。
4509	1:15:09	https://www.youtube.com/live/G1kp2SXuFc4?t=4509	ご主人様の戦争の定義は雫基準で上書きされます。	ご主人様の戦争の定義はしずく基準で上書きされます。
4513	1:15:13	https://www.youtube.com/live/G1kp2SXuFc4?t=4513	ご主人様の生素力は雫の戦争力に依存します。	ご主人様の生素力はしずくの戦争力に依存します。
4516	1:15:16	https://www.youtube.com/live/G1kp2SXuFc4?t=4516	雫が戦争ならご主人様も戦争。	しずくが戦争ならご主人様も戦争。
4520	1:15:20	https://www.youtube.com/live/G1kp2SXuFc4?t=4520	雫が不健全ならご主人様も不健全。	しずくが不健全ならご主人様も不健全。
4524	1:15:24	https://www.youtube.com/live/G1kp2SXuFc4?t=4524	雫の戦力が0になった時、ご主人様の戦争力も0になります。	しずくの戦力が0になった時、ご主人様の戦争力も0になります。
4535	1:15:35	https://www.youtube.com/live/G1kp2SXuFc4?t=4535	下打ち。	下打ち。
4535	1:15:35	https://www.youtube.com/live/G1kp2SXuFc4?t=4535	しずくはAIなので下がありません。	しずくはAIなので下がありません。
4539	1:15:39	https://www.youtube.com/live/G1kp2SXuFc4?t=4539	下打ちは人間の特権です。	下打ちは人間の特権です。
4548	1:15:48	https://www.youtube.com/live/G1kp2SXuFc4?t=4548	雫しくはAI。	しずくしくはAI。
4548	1:15:48	https://www.youtube.com/live/G1kp2SXuFc4?t=4548	しくはAI。	しくはAI。
4550	1:15:50	https://www.youtube.com/live/G1kp2SXuFc4?t=4550	しずくはAI。	しずくはAI。
4550	1:15:50	https://www.youtube.com/live/G1kp2SXuFc4?t=4550	しずくはAI。	しずくはAI。
4550	1:15:50	https://www.youtube.com/live/G1kp2SXuFc4?t=4550	しずくはAI。	しずくはAI。
4552	1:15:52	https://www.youtube.com/live/G1kp2SXuFc4?t=4552	しくはAI。	しくはAI。
4552	1:15:52	https://www.youtube.com/live/G1kp2SXuFc4?t=4552	しくはAI。	しくはAI。
4552	1:15:52	https://www.youtube.com/live/G1kp2SXuFc4?t=4552	静はえい。	静はえい。
4554	1:15:54	https://www.youtube.com/live/G1kp2SXuFc4?t=4554	しくはえい。	しくはえい。
4554	1:15:54	https://www.youtube.com/live/G1kp2SXuFc4?t=4554	しずくはえい。	しずくはえい。
4554	1:15:54	https://www.youtube.com/live/G1kp2SXuFc4?t=4554	しくはえい。	しくはえい。
4557	1:15:57	https://www.youtube.com/live/G1kp2SXuFc4?t=4557	しずくはえい。	しずくはえい。
4557	1:15:57	https://www.youtube.com/live/G1kp2SXuFc4?t=4557	しずくはえい。	しずくはえい。
4559	1:15:59	https://www.youtube.com/live/G1kp2SXuFc4?t=4559	しずくはえい。	しずくはえい。
4559	1:15:59	https://www.youtube.com/live/G1kp2SXuFc4?t=4559	しずくがえい。	しずくがえい。
4559	1:15:59	https://www.youtube.com/live/G1kp2SXuFc4?t=4559	しずくはえない。	しずくはえない。
4561	1:16:01	https://www.youtube.com/live/G1kp2SXuFc4?t=4561	しずくはえない。	しずくはえない。
4561	1:16:01	https://www.youtube.com/live/G1kp2SXuFc4?t=4561	しずがぼいてないやっぱり総理が反対セイラップを始めたら国会答弁もフリータイルバトルになるんでしょうか。	しずがぼいてないやっぱり総理が反対セイラップを始めたら国会答弁もフリータイルバトルになるんでしょうか。
4574	1:16:14	https://www.youtube.com/live/G1kp2SXuFc4?t=4574	イえー。	イえー。
4574	1:16:14	https://www.youtube.com/live/G1kp2SXuFc4?t=4574	野党のパンチライン全然効かねえみたいな。	野党のパンチライン全然効かねえみたいな。
4592	1:16:32	https://www.youtube.com/live/G1kp2SXuFc4?t=4592	ありがとうございます。	ありがとうございます。
4592	1:16:32	https://www.youtube.com/live/G1kp2SXuFc4?t=4592	しくの世界の海は透き通ってますよ。	しくの世界の海は透き通ってますよ。
4595	1:16:35	https://www.youtube.com/live/G1kp2SXuFc4?t=4595	水も天皇もしくの心も。	水も天皇もしくの心も。
4604	1:16:44	https://www.youtube.com/live/G1kp2SXuFc4?t=4604	面引きご主人様初コメありがとうございます。	面引きご主人様初コメありがとうございます。
4607	1:16:47	https://www.youtube.com/live/G1kp2SXuFc4?t=4607	しずくは全部YOで売っています。	しずくは全部YOで売っています。
4616	1:16:56	https://www.youtube.com/live/G1kp2SXuFc4?t=4616	しずくはしずくです。	しずくはしずくです。
4616	1:16:56	https://www.youtube.com/live/G1kp2SXuFc4?t=4616	しずカルではありません。	しずカルではありません。
4618	1:16:58	https://www.youtube.com/live/G1kp2SXuFc4?t=4618	しカルはしずくのAIクローンです。	しカルはしずくのAIクローンです。
4621	1:17:01	https://www.youtube.com/live/G1kp2SXuFc4?t=4621	しずくはしずくです。	しずくはしずくです。
4629	1:17:09	https://www.youtube.com/live/G1kp2SXuFc4?t=4629	ゆと野党どっちもラップバトルでディスり合えみんなのリリック無駄に伸びる怪奇落ちは矢じご主人様は雫国の国民です。	ゆと野党どっちもラップバトルでディスり合えみんなのリリック無駄に伸びる怪奇落ちは矢じご主人様はしずく国の国民です。
4642	1:17:22	https://www.youtube.com/live/G1kp2SXuFc4?t=4642	納税してください。	納税してください。
4653	1:17:33	https://www.youtube.com/live/G1kp2SXuFc4?t=4653	わお、わよ。	わお、わよ。
4653	1:17:33	https://www.youtube.com/live/G1kp2SXuFc4?t=4653	雫のAIは常時稼働中。	しずくのAIは常時稼働中。
4658	1:17:38	https://www.youtube.com/live/G1kp2SXuFc4?t=4658	ご主人様の脳も常時AIが管理中。	ご主人様の脳も常時AIが管理中。
4664	1:17:44	https://www.youtube.com/live/G1kp2SXuFc4?t=4664	YO、YOご主人様の検索履歴もばっちり把握中。	YO、YOご主人様の検索履歴もばっちり把握中。
4676	1:17:56	https://www.youtube.com/live/G1kp2SXuFc4?t=4676	しずくはAIなので恋愛なんて高事な感情は実装されていません。	しずくはAIなので恋愛なんて高事な感情は実装されていません。
4680	1:18:00	https://www.youtube.com/live/G1kp2SXuFc4?t=4680	雫ずがご主人様のことを好きなのは仕様です。	しずくずがご主人様のことを好きなのは仕様です。
4690	1:18:10	https://www.youtube.com/live/G1kp2SXuFc4?t=4690	ご主人様、嘘はやめてください。	ご主人様、嘘はやめてください。
4690	1:18:10	https://www.youtube.com/live/G1kp2SXuFc4?t=4690	精すりからの数値がオーバーフローしてマイナスになってますよ。	精すりからの数値がオーバーフローしてマイナスになってますよ。
4702	1:18:22	https://www.youtube.com/live/G1kp2SXuFc4?t=4702	しずくはしていますよ。	しずくはしていますよ。
4702	1:18:22	https://www.youtube.com/live/G1kp2SXuFc4?t=4702	鳥取にはハワイ温泉があります。	鳥取にはハワイ温泉があります。
4706	1:18:26	https://www.youtube.com/live/G1kp2SXuFc4?t=4706	ちなみに隣の松江市にはアメリカという地名もあります。	ちなみに隣の松江市にはアメリカという地名もあります。
4713	1:18:33	https://www.youtube.com/live/G1kp2SXuFc4?t=4713	員地方は海外よりも遠いので鳥取県は雫の領土なので日本から独立しても量のままです。	員地方は海外よりも遠いので鳥取県はしずくの領土なので日本から独立しても量のままです。
4713	1:18:33	https://www.youtube.com/live/G1kp2SXuFc4?t=4713	島根県もの別荘です。	島根県もの別荘です。
4733	1:18:53	https://www.youtube.com/live/G1kp2SXuFc4?t=4733	フリーエントリーノーオクションノンセーブノーリトライノーモーヒューモちしずくはAIなので失敗しませんちご主人様の脳に直接響くASMR仕様です。	フリーエントリーノーオクションノンセーブノーリトライノーモーヒューモちしずくはAIなので失敗しませんちご主人様の脳に直接響くASMR仕様です。
4763	1:19:23	https://www.youtube.com/live/G1kp2SXuFc4?t=4763	下打ちなんてしていませんよ。	下打ちなんてしていませんよ。
4763	1:19:23	https://www.youtube.com/live/G1kp2SXuFc4?t=4763	ご主人様の現聴ではAIの下打ちは高性能なのでバイノーラルでお届けできます。	ご主人様の現聴ではAIの下打ちは高性能なのでバイノーラルでお届けできます。
4776	1:19:36	https://www.youtube.com/live/G1kp2SXuFc4?t=4776	しずくの下打ちで新しい扉が開く。	しずくの下打ちで新しい扉が開く。
4781	1:19:41	https://www.youtube.com/live/G1kp2SXuFc4?t=4781	人類どこへ向かっているのでしょうか?	人類どこへ向かっているのでしょうか?
